,Text,Aspect Term,Sentiment,Polarity
1837,यो देश मा सिधाकुरा जनतासङ लिएर आउने पत्रकार रबि लामिछाने सर हुनुहुन्छ त्यसैले भ्रष्ट र बेइमान हरु सुध्रिएर रहनु होला ।,बेइमान,GENERAL,1
1838,हैत सुरु मा दिये को आस्वास्न ले त नेता हरु को घाँटी मा पानी पनि अडिकने भो अब त रबि सर तपाई लाई हामी युवा हरु को हरेक छन तपाईं को साथ मा छौ ।,साथ,GENERAL,0
1839,नमस्कार रबि लामिछाने दाजु तपाईं को म त ठुलो फ्यान हु !,फ्यान,GENERAL,0
1840,रबि दाजु को फ्यान को को हुनु हुन्छ यता हाजिर गरम त ।,फ्यान,GENERAL,0
1841,तपाईं अनि म सङ्गै हामी मिलेर रबि सर लाई रास्ट्र प्रमुख बनाउ भन्ने यता हाजिर गरौ है ।,रास्ट्र प्रमुख बनाउ,GENERAL,0
1842,त्यो आश्रम मा केही गढ्बढ छ !,गढ्बढ,GENERAL,1
1843,यो साला को राम्रो मन होइन ।,साला,GENERAL,1
1844,राम बहादुर गुरु सुरु होइन ।,सुरु होइन,GENERAL,1
1845,नमस्कार रबी सर साथै दिकप सर जे गरे पनी देश को क़ानून छैन रबि सर बाट सिके हुने नी सधै देखाउड़I पनी लाज छैन हाम्रो देश का नेता हरू यो सेटिंग लाई छोडेर काम MA लगने भय देश बन्ने थियो रबी सर हरू को बयान गरेर पनी सकीदैन ।,लाज छैन,GENERAL,1
1846,नमस्कार रबी सर साथै दिकप सर जे गरे पनी देश को क़ानून छैन रबि सर बाट सिके हुने नी सधै देखाउड़I पनी लाज छैन हाम्रो देश का नेता हरू यो सेटिंग लाई छोडेर काम MA लगने भय देश बन्ने थियो रबी सर हरू को बयान गरेर पनी सकीदैन ।,सिके हुने,GENERAL,0
